id,image_url,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
46690246,https://inaturalist-open-data.s3.amazonaws.com/photos/74052551/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
47130539,https://inaturalist-open-data.s3.amazonaws.com/photos/74744958/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
47325341,https://inaturalist-open-data.s3.amazonaws.com/photos/75054805/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
47808405,https://inaturalist-open-data.s3.amazonaws.com/photos/75838954/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
48686534,https://inaturalist-open-data.s3.amazonaws.com/photos/77262903/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
49178060,https://static.inaturalist.org/photos/78061946/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
49395042,https://static.inaturalist.org/photos/78412750/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
49531645,https://inaturalist-open-data.s3.amazonaws.com/photos/78630271/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
49735386,https://inaturalist-open-data.s3.amazonaws.com/photos/78958517/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
49891408,https://inaturalist-open-data.s3.amazonaws.com/photos/79213040/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
50102288,https://static.inaturalist.org/photos/79556284/medium.jpeg,Tecolote llanero,Athene cunicularia,Кроличий сыч,Aves,19975
50269850,https://inaturalist-open-data.s3.amazonaws.com/photos/79824676/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
50344590,https://inaturalist-open-data.s3.amazonaws.com/photos/79931652/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
50554802,https://static.inaturalist.org/photos/80275652/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
50594144,https://inaturalist-open-data.s3.amazonaws.com/photos/80340663/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
50594145,https://inaturalist-open-data.s3.amazonaws.com/photos/80340677/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
50624577,https://inaturalist-open-data.s3.amazonaws.com/photos/80392279/medium.jpg,Tecolote llanero,Athene cunicularia,Кроличий сыч,Aves,19975
50631120,https://static.inaturalist.org/photos/80404912/medium.jpg,Tecolote llanero,Athene cunicularia,Кроличий сыч,Aves,19975
50961634,https://static.inaturalist.org/photos/80947509/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
50991065,https://static.inaturalist.org/photos/80995252/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
51162625,https://static.inaturalist.org/photos/81271347/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
51180321,https://static.inaturalist.org/photos/81300161/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
51539652,https://static.inaturalist.org/photos/81893710/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
51718962,https://static.inaturalist.org/photos/82187952/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
51768184,https://static.inaturalist.org/photos/82269473/medium.jpg,Florida Burrowing Owl,Athene cunicularia floridana,,Aves,182828
52109763,https://inaturalist-open-data.s3.amazonaws.com/photos/82817576/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
52369585,https://inaturalist-open-data.s3.amazonaws.com/photos/83244154/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
52619053,https://inaturalist-open-data.s3.amazonaws.com/photos/83655523/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
52876712,https://inaturalist-open-data.s3.amazonaws.com/photos/84075131/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
53555489,https://static.inaturalist.org/photos/85185581/medium.jpg,Owls,Athene cunicularia,Кроличий сыч,Aves,19975
53610194,https://inaturalist-open-data.s3.amazonaws.com/photos/85273148/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
53876320,https://inaturalist-open-data.s3.amazonaws.com/photos/85702081/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
54083474,https://inaturalist-open-data.s3.amazonaws.com/photos/86036898/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
54366253,https://inaturalist-open-data.s3.amazonaws.com/photos/86505500/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
54832931,https://inaturalist-open-data.s3.amazonaws.com/photos/87269670/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
55443736,https://static.inaturalist.org/photos/88285794/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
55602372,https://inaturalist-open-data.s3.amazonaws.com/photos/88548773/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
55815138,https://inaturalist-open-data.s3.amazonaws.com/photos/88901217/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
56572888,https://static.inaturalist.org/photos/90163531/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
56809657,https://inaturalist-open-data.s3.amazonaws.com/photos/90559589/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
57049167,https://inaturalist-open-data.s3.amazonaws.com/photos/90966154/medium.jpg,Burrowing Owl,Athene cunicularia hypugaea,,Aves,206894
57301571,https://static.inaturalist.org/photos/91388080/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
57349419,https://static.inaturalist.org/photos/91466891/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
57480185,https://static.inaturalist.org/photos/91686189/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
57592885,https://inaturalist-open-data.s3.amazonaws.com/photos/91879130/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
58191927,https://inaturalist-open-data.s3.amazonaws.com/photos/92881065/medium.png,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
58644451,https://inaturalist-open-data.s3.amazonaws.com/photos/93637665/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
59286807,https://inaturalist-open-data.s3.amazonaws.com/photos/94720199/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
59730249,https://static.inaturalist.org/photos/95457064/medium.jpeg,Tecolote llanero,Athene cunicularia,Кроличий сыч,Aves,19975
59848631,https://inaturalist-open-data.s3.amazonaws.com/photos/95660333/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
60444323,https://inaturalist-open-data.s3.amazonaws.com/photos/96649901/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
60638394,https://inaturalist-open-data.s3.amazonaws.com/photos/96975773/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
60668145,https://static.inaturalist.org/photos/97025041/medium.jpeg,Coruja-Buraqueira,Athene cunicularia,Кроличий сыч,Aves,19975
60840421,https://static.inaturalist.org/photos/97307291/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
61153117,https://inaturalist-open-data.s3.amazonaws.com/photos/97827393/medium.jpeg,Tecolote llanero,Athene cunicularia,Кроличий сыч,Aves,19975
61216886,https://inaturalist-open-data.s3.amazonaws.com/photos/97933498/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
61272205,https://static.inaturalist.org/photos/98029958/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
61355547,https://inaturalist-open-data.s3.amazonaws.com/photos/98160633/medium.jpg,Tecolote Llanero,Athene cunicularia,Кроличий сыч,Aves,19975
61401215,https://static.inaturalist.org/photos/98251093/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
62156556,https://inaturalist-open-data.s3.amazonaws.com/photos/99551718/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
62271428,https://static.inaturalist.org/photos/101529803/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
62329894,https://inaturalist-open-data.s3.amazonaws.com/photos/99851024/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
62369887,https://inaturalist-open-data.s3.amazonaws.com/photos/99920556/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
62640757,https://inaturalist-open-data.s3.amazonaws.com/photos/100400990/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
62693177,https://static.inaturalist.org/photos/100492983/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
62734494,https://inaturalist-open-data.s3.amazonaws.com/photos/100564290/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
63086506,https://static.inaturalist.org/photos/101189256/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
63529977,https://inaturalist-open-data.s3.amazonaws.com/photos/101970753/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
63671477,https://inaturalist-open-data.s3.amazonaws.com/photos/102228199/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
63673177,https://inaturalist-open-data.s3.amazonaws.com/photos/102230975/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
63710007,https://static.inaturalist.org/photos/102295795/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
63751079,https://static.inaturalist.org/photos/102369220/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
63859999,https://static.inaturalist.org/photos/102564692/medium.jpeg,Tecolote Llanero,Athene cunicularia,Кроличий сыч,Aves,19975
64119056,https://inaturalist-open-data.s3.amazonaws.com/photos/103031188/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
64149416,https://inaturalist-open-data.s3.amazonaws.com/photos/103086329/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
64193735,https://static.inaturalist.org/photos/103163764/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
64209653,https://inaturalist-open-data.s3.amazonaws.com/photos/103190011/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
64291265,https://static.inaturalist.org/photos/103338139/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
64460355,https://static.inaturalist.org/photos/103637090/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
64561405,https://inaturalist-open-data.s3.amazonaws.com/photos/103812463/medium.jpg,"",Athene cunicularia,Кроличий сыч,Aves,19975
64561792,https://inaturalist-open-data.s3.amazonaws.com/photos/103813141/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
65006597,https://inaturalist-open-data.s3.amazonaws.com/photos/104593956/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
65172042,https://inaturalist-open-data.s3.amazonaws.com/photos/104857423/medium.jpg,Civetta delle tane,Athene cunicularia,Кроличий сыч,Aves,19975
65238705,https://inaturalist-open-data.s3.amazonaws.com/photos/104966660/medium.jpeg,Tecolote llanero,Athene cunicularia,Кроличий сыч,Aves,19975
65266376,https://static.inaturalist.org/photos/105015389/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
65698771,https://static.inaturalist.org/photos/105784586/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
65859151,https://inaturalist-open-data.s3.amazonaws.com/photos/106072996/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
65905414,https://inaturalist-open-data.s3.amazonaws.com/photos/106153433/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
66073092,https://inaturalist-open-data.s3.amazonaws.com/photos/106438599/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
66247360,https://inaturalist-open-data.s3.amazonaws.com/photos/106750681/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
66400018,https://inaturalist-open-data.s3.amazonaws.com/photos/107034037/medium.jpg,Florida Burrowing Owl,Athene cunicularia floridana,,Aves,182828
66406144,https://inaturalist-open-data.s3.amazonaws.com/photos/107043906/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
66657984,https://inaturalist-open-data.s3.amazonaws.com/photos/107507560/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
66715741,https://inaturalist-open-data.s3.amazonaws.com/photos/107613903/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
66813631,https://inaturalist-open-data.s3.amazonaws.com/photos/107794876/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
66992613,https://inaturalist-open-data.s3.amazonaws.com/photos/108127759/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
67015229,https://inaturalist-open-data.s3.amazonaws.com/photos/108169327/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
67029154,https://inaturalist-open-data.s3.amazonaws.com/photos/108195161/medium.jpg,"",Athene cunicularia,Кроличий сыч,Aves,19975
67281054,https://static.inaturalist.org/photos/108665168/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
67408894,https://inaturalist-open-data.s3.amazonaws.com/photos/108902436/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
67426179,https://static.inaturalist.org/photos/108998079/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
67550105,https://inaturalist-open-data.s3.amazonaws.com/photos/109163366/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
67561012,https://inaturalist-open-data.s3.amazonaws.com/photos/109185009/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
67641054,https://inaturalist-open-data.s3.amazonaws.com/photos/109335226/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
67644021,https://static.inaturalist.org/photos/109341081/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
67696755,https://inaturalist-open-data.s3.amazonaws.com/photos/109443281/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
67716894,https://inaturalist-open-data.s3.amazonaws.com/photos/109481004/medium.jpeg,Florida Burrowing Owl,Athene cunicularia floridana,,Aves,182828
67776799,https://inaturalist-open-data.s3.amazonaws.com/photos/109592567/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
67817181,https://static.inaturalist.org/photos/109667056/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
67827361,https://inaturalist-open-data.s3.amazonaws.com/photos/109686877/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
67872162,https://inaturalist-open-data.s3.amazonaws.com/photos/109769253/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
67922751,https://inaturalist-open-data.s3.amazonaws.com/photos/109865690/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
67983594,https://inaturalist-open-data.s3.amazonaws.com/photos/109978430/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
68069960,https://inaturalist-open-data.s3.amazonaws.com/photos/110133453/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
68088992,https://inaturalist-open-data.s3.amazonaws.com/photos/110166001/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
68119923,https://static.inaturalist.org/photos/110224559/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
68187907,https://inaturalist-open-data.s3.amazonaws.com/photos/110347565/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
68581874,https://inaturalist-open-data.s3.amazonaws.com/photos/111087569/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
68782607,https://inaturalist-open-data.s3.amazonaws.com/photos/111459860/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
68832323,https://inaturalist-open-data.s3.amazonaws.com/photos/111552467/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
68832699,https://static.inaturalist.org/photos/111555691/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
68888386,https://inaturalist-open-data.s3.amazonaws.com/photos/111656118/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
68981716,https://inaturalist-open-data.s3.amazonaws.com/photos/111829923/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
69101295,https://inaturalist-open-data.s3.amazonaws.com/photos/112052470/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
69393828,https://inaturalist-open-data.s3.amazonaws.com/photos/112580240/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
69477214,https://inaturalist-open-data.s3.amazonaws.com/photos/112739206/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
69487405,https://inaturalist-open-data.s3.amazonaws.com/photos/112757856/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
69562946,https://inaturalist-open-data.s3.amazonaws.com/photos/112898315/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
69636295,https://static.inaturalist.org/photos/113034133/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
69754593,https://inaturalist-open-data.s3.amazonaws.com/photos/113258082/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
69756612,https://inaturalist-open-data.s3.amazonaws.com/photos/113263016/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
69869538,https://inaturalist-open-data.s3.amazonaws.com/photos/113475711/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
70055379,https://inaturalist-open-data.s3.amazonaws.com/photos/113813661/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
70296175,https://inaturalist-open-data.s3.amazonaws.com/photos/114248491/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
70497311,https://static.inaturalist.org/photos/114619909/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
70579284,https://inaturalist-open-data.s3.amazonaws.com/photos/114766870/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
70830156,https://inaturalist-open-data.s3.amazonaws.com/photos/115220311/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
70854548,https://inaturalist-open-data.s3.amazonaws.com/photos/115263781/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
70968661,https://inaturalist-open-data.s3.amazonaws.com/photos/115464823/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
71014439,https://inaturalist-open-data.s3.amazonaws.com/photos/115548676/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
71023970,https://inaturalist-open-data.s3.amazonaws.com/photos/115565154/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
71058622,https://static.inaturalist.org/photos/115629182/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
71312208,https://inaturalist-open-data.s3.amazonaws.com/photos/116085698/medium.jpeg,Burrowing Owl,Athene cunicularia floridana,,Aves,182828
71406955,https://inaturalist-open-data.s3.amazonaws.com/photos/116253603/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
71878716,https://static.inaturalist.org/photos/117098382/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
72313080,https://static.inaturalist.org/photos/117876728/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
72397682,https://inaturalist-open-data.s3.amazonaws.com/photos/118030594/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
72399556,https://static.inaturalist.org/photos/118033480/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
72487009,https://inaturalist-open-data.s3.amazonaws.com/photos/118190074/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
72638905,https://inaturalist-open-data.s3.amazonaws.com/photos/118465833/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
72645081,https://inaturalist-open-data.s3.amazonaws.com/photos/118477045/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
72844091,https://inaturalist-open-data.s3.amazonaws.com/photos/118837056/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
73151094,https://inaturalist-open-data.s3.amazonaws.com/photos/119390650/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
73251764,https://inaturalist-open-data.s3.amazonaws.com/photos/119572501/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
73252219,https://inaturalist-open-data.s3.amazonaws.com/photos/119573581/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
73276879,https://static.inaturalist.org/photos/119611238/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
73343770,https://inaturalist-open-data.s3.amazonaws.com/photos/119725000/medium.jpg,Florida Burrowing Owl,Athene cunicularia floridana,,Aves,182828
73347150,https://inaturalist-open-data.s3.amazonaws.com/photos/119730348/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
73358675,https://inaturalist-open-data.s3.amazonaws.com/photos/119736730/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
73389723,https://inaturalist-open-data.s3.amazonaws.com/photos/119809856/medium.jpg,Coruja-Buraqueira,Athene cunicularia,Кроличий сыч,Aves,19975
74650304,https://inaturalist-open-data.s3.amazonaws.com/photos/122032286/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
74978103,https://inaturalist-open-data.s3.amazonaws.com/photos/122607949/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
74999720,https://inaturalist-open-data.s3.amazonaws.com/photos/122648016/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
75282460,https://inaturalist-open-data.s3.amazonaws.com/photos/123140880/medium.png,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
75459258,https://static.inaturalist.org/photos/123455324/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
75563579,https://inaturalist-open-data.s3.amazonaws.com/photos/123637134/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
75686923,https://inaturalist-open-data.s3.amazonaws.com/photos/123854208/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
75686925,https://inaturalist-open-data.s3.amazonaws.com/photos/123854417/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
76702616,https://static.inaturalist.org/photos/125451766/medium.jpg,Florida Burrowing Owl,Athene cunicularia floridana,,Aves,182828
77125959,https://static.inaturalist.org/photos/126113146/medium.jpeg,Tecolote llanero,Athene cunicularia,Кроличий сыч,Aves,19975
77291226,https://static.inaturalist.org/photos/126395857/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
77613706,https://inaturalist-open-data.s3.amazonaws.com/photos/126945014/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
77613708,https://inaturalist-open-data.s3.amazonaws.com/photos/126944983/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
77759514,https://inaturalist-open-data.s3.amazonaws.com/photos/127196058/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
78022617,https://static.inaturalist.org/photos/127644513/medium.jpg,Tecolote llanero,Athene cunicularia,Кроличий сыч,Aves,19975
78177480,https://inaturalist-open-data.s3.amazonaws.com/photos/127906595/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
78417136,https://static.inaturalist.org/photos/128331490/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
78541422,https://inaturalist-open-data.s3.amazonaws.com/photos/128552768/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
78643620,https://inaturalist-open-data.s3.amazonaws.com/photos/128727768/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
78722985,https://inaturalist-open-data.s3.amazonaws.com/photos/128868245/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
78996104,https://inaturalist-open-data.s3.amazonaws.com/photos/129342209/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
79057422,https://inaturalist-open-data.s3.amazonaws.com/photos/129444290/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
79227572,https://inaturalist-open-data.s3.amazonaws.com/photos/129750156/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
80518547,https://static.inaturalist.org/photos/131978122/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
80687268,https://inaturalist-open-data.s3.amazonaws.com/photos/132266383/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
80839638,https://static.inaturalist.org/photos/132535118/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
81095199,https://static.inaturalist.org/photos/132971013/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
81399407,https://static.inaturalist.org/photos/133512285/medium.jpg,Chevêche des terriers,Athene cunicularia,Кроличий сыч,Aves,19975
81944676,https://inaturalist-open-data.s3.amazonaws.com/photos/134443655/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
81983720,https://inaturalist-open-data.s3.amazonaws.com/photos/134515512/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
82168858,https://inaturalist-open-data.s3.amazonaws.com/photos/134839107/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
82169102,https://inaturalist-open-data.s3.amazonaws.com/photos/134839484/medium.jpeg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
82586551,https://inaturalist-open-data.s3.amazonaws.com/photos/135559493/medium.jpg,Burrowing Owl,Athene cunicularia,Кроличий сыч,Aves,19975
