id,image_url,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
73530366,https://inaturalist-open-data.s3.amazonaws.com/photos/120053689/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
73538621,https://static.inaturalist.org/photos/120065021/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
73557989,https://inaturalist-open-data.s3.amazonaws.com/photos/120098960/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
73803338,https://static.inaturalist.org/photos/120542324/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
73809575,https://inaturalist-open-data.s3.amazonaws.com/photos/120553612/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
73890345,https://inaturalist-open-data.s3.amazonaws.com/photos/120696374/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
73961311,https://static.inaturalist.org/photos/120823285/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
74116497,https://inaturalist-open-data.s3.amazonaws.com/photos/121099192/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
74177599,https://inaturalist-open-data.s3.amazonaws.com/photos/121201136/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
74212533,https://inaturalist-open-data.s3.amazonaws.com/photos/121266652/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
74253257,https://inaturalist-open-data.s3.amazonaws.com/photos/121336150/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
74253426,https://inaturalist-open-data.s3.amazonaws.com/photos/121336682/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
74268224,https://static.inaturalist.org/photos/121360483/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
74331262,https://static.inaturalist.org/photos/121470988/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
74398166,https://static.inaturalist.org/photos/121587524/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
74421405,https://inaturalist-open-data.s3.amazonaws.com/photos/121627285/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
74428910,https://inaturalist-open-data.s3.amazonaws.com/photos/121640205/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
74667707,https://static.inaturalist.org/photos/122061941/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
74778421,https://inaturalist-open-data.s3.amazonaws.com/photos/122258713/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
74799074,https://static.inaturalist.org/photos/122297634/medium.jpg,Búho cornudo,Bubo virginianus,Виргинский филин,Aves,20044
74799235,https://inaturalist-open-data.s3.amazonaws.com/photos/122298010/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
74905064,https://inaturalist-open-data.s3.amazonaws.com/photos/122482558/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
74941156,https://static.inaturalist.org/photos/122545545/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
75091419,https://inaturalist-open-data.s3.amazonaws.com/photos/122805353/medium.jpeg,Bubo virginianus,Bubo virginianus,Виргинский филин,Aves,20044
75109920,https://inaturalist-open-data.s3.amazonaws.com/photos/122836976/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
75112731,https://inaturalist-open-data.s3.amazonaws.com/photos/122840766/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
75172703,https://inaturalist-open-data.s3.amazonaws.com/photos/122948763/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
75216876,https://static.inaturalist.org/photos/123022245/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
75348525,https://inaturalist-open-data.s3.amazonaws.com/photos/123256763/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
75383277,https://inaturalist-open-data.s3.amazonaws.com/photos/123318428/medium.jpeg,Búho cornudo,Bubo virginianus,Виргинский филин,Aves,20044
75412197,https://inaturalist-open-data.s3.amazonaws.com/photos/123374002/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
75429686,https://static.inaturalist.org/photos/123404119/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
75440734,https://inaturalist-open-data.s3.amazonaws.com/photos/123421496/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
75440735,https://inaturalist-open-data.s3.amazonaws.com/photos/123421746/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
75467172,https://inaturalist-open-data.s3.amazonaws.com/photos/123471226/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
75485102,https://static.inaturalist.org/photos/123501413/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
75494863,https://inaturalist-open-data.s3.amazonaws.com/photos/123519497/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
75563936,https://inaturalist-open-data.s3.amazonaws.com/photos/123636119/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
75613139,https://inaturalist-open-data.s3.amazonaws.com/photos/124306161/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
75654330,https://inaturalist-open-data.s3.amazonaws.com/photos/123799317/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
75731174,https://inaturalist-open-data.s3.amazonaws.com/photos/123930675/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
75732023,https://inaturalist-open-data.s3.amazonaws.com/photos/123932169/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
75939802,https://inaturalist-open-data.s3.amazonaws.com/photos/124254178/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
75966461,https://inaturalist-open-data.s3.amazonaws.com/photos/124298906/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
75990351,https://inaturalist-open-data.s3.amazonaws.com/photos/124336509/medium.jpg,Búho cornudo,Bubo virginianus,Виргинский филин,Aves,20044
76008687,https://inaturalist-open-data.s3.amazonaws.com/photos/124366429/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
76023691,https://inaturalist-open-data.s3.amazonaws.com/photos/124390167/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
76119015,https://static.inaturalist.org/photos/124537091/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
76219432,https://static.inaturalist.org/photos/124686907/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
76245645,https://static.inaturalist.org/photos/124729675/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
76357316,https://inaturalist-open-data.s3.amazonaws.com/photos/124905214/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
76365827,https://inaturalist-open-data.s3.amazonaws.com/photos/124920083/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
76559640,https://inaturalist-open-data.s3.amazonaws.com/photos/125225446/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
76688893,https://inaturalist-open-data.s3.amazonaws.com/photos/125429714/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
76734609,https://inaturalist-open-data.s3.amazonaws.com/photos/125496550/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
76765411,https://static.inaturalist.org/photos/125550007/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
76830681,https://inaturalist-open-data.s3.amazonaws.com/photos/125659815/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
76911025,https://inaturalist-open-data.s3.amazonaws.com/photos/125783754/medium.jpg,Búho cornudo,Bubo virginianus,Виргинский филин,Aves,20044
77100208,https://inaturalist-open-data.s3.amazonaws.com/photos/126091972/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
77100510,https://static.inaturalist.org/photos/126081184/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
77144499,https://inaturalist-open-data.s3.amazonaws.com/photos/126151009/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
77315898,https://inaturalist-open-data.s3.amazonaws.com/photos/126436200/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
77473345,https://static.inaturalist.org/photos/126703901/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
77541437,https://inaturalist-open-data.s3.amazonaws.com/photos/126822256/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
77678335,https://inaturalist-open-data.s3.amazonaws.com/photos/127055533/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
77681855,https://inaturalist-open-data.s3.amazonaws.com/photos/127062332/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
77716191,https://static.inaturalist.org/photos/127120281/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
77762994,https://inaturalist-open-data.s3.amazonaws.com/photos/127202421/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
77844476,https://static.inaturalist.org/photos/127340613/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
77909972,https://inaturalist-open-data.s3.amazonaws.com/photos/127448732/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
78004858,https://inaturalist-open-data.s3.amazonaws.com/photos/127612412/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
78012714,https://inaturalist-open-data.s3.amazonaws.com/photos/127626370/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
78013752,https://static.inaturalist.org/photos/127628873/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
78021051,https://inaturalist-open-data.s3.amazonaws.com/photos/127641797/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
78038318,https://inaturalist-open-data.s3.amazonaws.com/photos/127669517/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
78130976,https://inaturalist-open-data.s3.amazonaws.com/photos/127824634/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
78144427,https://static.inaturalist.org/photos/127848045/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
78149391,https://static.inaturalist.org/photos/127856182/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
78166314,https://inaturalist-open-data.s3.amazonaws.com/photos/127886856/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
78169171,https://inaturalist-open-data.s3.amazonaws.com/photos/127891114/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
78246125,https://inaturalist-open-data.s3.amazonaws.com/photos/128114307/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
78380747,https://inaturalist-open-data.s3.amazonaws.com/photos/128265988/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
78380983,https://inaturalist-open-data.s3.amazonaws.com/photos/128266355/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
78409963,https://inaturalist-open-data.s3.amazonaws.com/photos/128318016/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
78412246,https://inaturalist-open-data.s3.amazonaws.com/photos/128321593/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
78643416,https://inaturalist-open-data.s3.amazonaws.com/photos/128726671/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
78763702,https://inaturalist-open-data.s3.amazonaws.com/photos/128938911/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
78791903,https://static.inaturalist.org/photos/128989736/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
78794478,https://inaturalist-open-data.s3.amazonaws.com/photos/128995686/medium.gif,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
78853257,https://inaturalist-open-data.s3.amazonaws.com/photos/129094963/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
78885738,https://inaturalist-open-data.s3.amazonaws.com/photos/129149072/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
78887092,https://inaturalist-open-data.s3.amazonaws.com/photos/129151853/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
79010349,https://inaturalist-open-data.s3.amazonaws.com/photos/129365732/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
79098846,https://inaturalist-open-data.s3.amazonaws.com/photos/129522298/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
79114179,https://static.inaturalist.org/photos/129549918/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
79489731,https://static.inaturalist.org/photos/130202025/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
79530684,https://static.inaturalist.org/photos/130272082/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
79569803,https://inaturalist-open-data.s3.amazonaws.com/photos/130339391/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
79678176,https://inaturalist-open-data.s3.amazonaws.com/photos/130523515/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
79693523,https://inaturalist-open-data.s3.amazonaws.com/photos/130550638/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
79732472,https://static.inaturalist.org/photos/130620166/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
80039474,https://static.inaturalist.org/photos/131145392/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
80050731,https://inaturalist-open-data.s3.amazonaws.com/photos/131163595/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
80193893,https://static.inaturalist.org/photos/131415430/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
80232221,https://inaturalist-open-data.s3.amazonaws.com/photos/131485320/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
80238029,https://static.inaturalist.org/photos/131494143/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
80267048,https://inaturalist-open-data.s3.amazonaws.com/photos/131543637/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
80296992,https://static.inaturalist.org/photos/131595924/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
80318757,https://inaturalist-open-data.s3.amazonaws.com/photos/131632285/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
80374690,https://inaturalist-open-data.s3.amazonaws.com/photos/131727911/medium.jpeg,Búho cornudo,Bubo virginianus,Виргинский филин,Aves,20044
80404711,https://inaturalist-open-data.s3.amazonaws.com/photos/131779410/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
80818427,https://inaturalist-open-data.s3.amazonaws.com/photos/132495357/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
80835053,https://inaturalist-open-data.s3.amazonaws.com/photos/132526532/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
80895947,https://static.inaturalist.org/photos/132629610/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
80968697,https://inaturalist-open-data.s3.amazonaws.com/photos/132753832/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
80989087,https://inaturalist-open-data.s3.amazonaws.com/photos/132790792/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
81065488,https://inaturalist-open-data.s3.amazonaws.com/photos/132923601/medium.jpeg,Búho cornudo,Bubo virginianus,Виргинский филин,Aves,20044
81086654,https://inaturalist-open-data.s3.amazonaws.com/photos/132960568/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
81109914,https://inaturalist-open-data.s3.amazonaws.com/photos/133001997/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
81213513,https://inaturalist-open-data.s3.amazonaws.com/photos/133185407/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
81395127,https://inaturalist-open-data.s3.amazonaws.com/photos/133504079/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
81522216,https://static.inaturalist.org/photos/133726380/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
81732300,https://static.inaturalist.org/photos/136525305/medium.jpg,"",Bubo virginianus,Виргинский филин,Aves,20044
81758979,https://inaturalist-open-data.s3.amazonaws.com/photos/134119288/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
82397435,https://inaturalist-open-data.s3.amazonaws.com/photos/135231031/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
82514547,https://inaturalist-open-data.s3.amazonaws.com/photos/135437385/medium.jpeg,Búho cornudo,Bubo virginianus,Виргинский филин,Aves,20044
82638113,https://inaturalist-open-data.s3.amazonaws.com/photos/135651685/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
82705810,https://inaturalist-open-data.s3.amazonaws.com/photos/135763966/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
82909935,https://static.inaturalist.org/photos/136117380/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
82958401,https://static.inaturalist.org/photos/136205754/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
83053788,https://inaturalist-open-data.s3.amazonaws.com/photos/136362226/medium.jpeg,Dusky Great Horned Owl,Bubo virginianus saturatus,,Aves,515845
83163667,https://inaturalist-open-data.s3.amazonaws.com/photos/136559446/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
83177959,https://inaturalist-open-data.s3.amazonaws.com/photos/136583902/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
83408532,https://static.inaturalist.org/photos/136983485/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
83439017,https://inaturalist-open-data.s3.amazonaws.com/photos/137036875/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
83467307,https://inaturalist-open-data.s3.amazonaws.com/photos/137089196/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
83710213,https://inaturalist-open-data.s3.amazonaws.com/photos/137506932/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
83729230,https://inaturalist-open-data.s3.amazonaws.com/photos/137539875/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
83986049,https://static.inaturalist.org/photos/137987948/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
84092151,https://inaturalist-open-data.s3.amazonaws.com/photos/138173108/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
84223076,https://inaturalist-open-data.s3.amazonaws.com/photos/138403901/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
84339535,https://inaturalist-open-data.s3.amazonaws.com/photos/138606959/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
84382734,https://static.inaturalist.org/photos/138682667/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
84541523,https://inaturalist-open-data.s3.amazonaws.com/photos/138964011/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
84869302,https://inaturalist-open-data.s3.amazonaws.com/photos/139543682/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
84924881,https://inaturalist-open-data.s3.amazonaws.com/photos/139642165/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
85135626,https://inaturalist-open-data.s3.amazonaws.com/photos/140027077/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
85162057,https://inaturalist-open-data.s3.amazonaws.com/photos/140073214/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
85171940,https://inaturalist-open-data.s3.amazonaws.com/photos/140095170/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
85174034,https://inaturalist-open-data.s3.amazonaws.com/photos/140098684/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
85174477,https://inaturalist-open-data.s3.amazonaws.com/photos/140100491/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
85216212,https://inaturalist-open-data.s3.amazonaws.com/photos/140164751/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
85267528,https://inaturalist-open-data.s3.amazonaws.com/photos/140264965/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
86083416,https://inaturalist-open-data.s3.amazonaws.com/photos/141749676/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
86206666,https://inaturalist-open-data.s3.amazonaws.com/photos/141976116/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
86222041,https://static.inaturalist.org/photos/142004807/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
86327907,https://static.inaturalist.org/photos/142198874/medium.jpg,"",Bubo virginianus,Виргинский филин,Aves,20044
86334671,https://inaturalist-open-data.s3.amazonaws.com/photos/142211617/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
86515432,https://inaturalist-open-data.s3.amazonaws.com/photos/142541356/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
86556492,https://static.inaturalist.org/photos/142611106/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
86649964,https://inaturalist-open-data.s3.amazonaws.com/photos/142781832/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
86871607,https://inaturalist-open-data.s3.amazonaws.com/photos/143185546/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
86894076,https://inaturalist-open-data.s3.amazonaws.com/photos/143226525/medium.jpg,Búho cornudo,Bubo virginianus,Виргинский филин,Aves,20044
87088908,https://static.inaturalist.org/photos/143559761/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
87148124,https://static.inaturalist.org/photos/143633769/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
87190492,https://inaturalist-open-data.s3.amazonaws.com/photos/143705695/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
87278234,https://inaturalist-open-data.s3.amazonaws.com/photos/143869057/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
87322652,https://inaturalist-open-data.s3.amazonaws.com/photos/143950840/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
87511745,https://inaturalist-open-data.s3.amazonaws.com/photos/144294304/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
87659090,https://static.inaturalist.org/photos/144547910/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
87947756,https://static.inaturalist.org/photos/145055414/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
88090120,https://static.inaturalist.org/photos/145304863/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
88245377,https://inaturalist-open-data.s3.amazonaws.com/photos/145576261/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
88275394,https://inaturalist-open-data.s3.amazonaws.com/photos/145626988/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
88311593,https://inaturalist-open-data.s3.amazonaws.com/photos/145691895/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
88314071,https://static.inaturalist.org/photos/145696413/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
88431966,https://inaturalist-open-data.s3.amazonaws.com/photos/146167090/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
88464581,https://inaturalist-open-data.s3.amazonaws.com/photos/145960473/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
88505921,https://inaturalist-open-data.s3.amazonaws.com/photos/146038392/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
88864054,https://static.inaturalist.org/photos/146676674/medium.jpg,Ñacurutú,Bubo virginianus nacurutu,,Aves,515852
89068345,https://inaturalist-open-data.s3.amazonaws.com/photos/147040628/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
89073911,https://inaturalist-open-data.s3.amazonaws.com/photos/147048580/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
89159124,https://static.inaturalist.org/photos/147204391/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
89256170,https://inaturalist-open-data.s3.amazonaws.com/photos/147373206/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
89422975,https://static.inaturalist.org/photos/147667322/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
89427615,https://inaturalist-open-data.s3.amazonaws.com/photos/147675593/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
89589306,https://static.inaturalist.org/photos/147961197/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
89592596,https://static.inaturalist.org/photos/147967489/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
89730230,https://inaturalist-open-data.s3.amazonaws.com/photos/148209070/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
90396974,https://static.inaturalist.org/photos/149398576/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
90461667,https://static.inaturalist.org/photos/149512549/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
90529679,https://inaturalist-open-data.s3.amazonaws.com/photos/149634347/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
90612676,https://inaturalist-open-data.s3.amazonaws.com/photos/149761244/medium.jpeg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
90657635,https://inaturalist-open-data.s3.amazonaws.com/photos/149851613/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
90698082,https://inaturalist-open-data.s3.amazonaws.com/photos/149921472/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
90873025,https://inaturalist-open-data.s3.amazonaws.com/photos/150232164/medium.jpg,Great Horned Owl,Bubo virginianus,Виргинский филин,Aves,20044
