id,image_url,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
69072854,https://inaturalist-open-data.s3.amazonaws.com/photos/111998546/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
69179335,https://inaturalist-open-data.s3.amazonaws.com/photos/112197094/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
69217395,https://inaturalist-open-data.s3.amazonaws.com/photos/112269441/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
69269017,https://static.inaturalist.org/photos/112368706/medium.jpeg,Indian Barn Owl,Tyto alba stertens,,Aves,482929
69291692,https://inaturalist-open-data.s3.amazonaws.com/photos/112411035/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
69478452,https://static.inaturalist.org/photos/112741269/medium.jpg,Lechuza de campanario,Tyto alba,Обыкновенная сипуха,Aves,20445
69657540,https://inaturalist-open-data.s3.amazonaws.com/photos/113073636/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
69803443,https://inaturalist-open-data.s3.amazonaws.com/photos/113352690/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
69820914,https://inaturalist-open-data.s3.amazonaws.com/photos/113384856/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
69823633,https://inaturalist-open-data.s3.amazonaws.com/photos/113390015/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
69899299,https://static.inaturalist.org/photos/113530825/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
69904504,https://inaturalist-open-data.s3.amazonaws.com/photos/113540976/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
69907008,https://inaturalist-open-data.s3.amazonaws.com/photos/113545425/medium.jpg,仓鸮,Tyto alba,Обыкновенная сипуха,Aves,20445
70045608,https://inaturalist-open-data.s3.amazonaws.com/photos/113796484/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
70122138,https://inaturalist-open-data.s3.amazonaws.com/photos/114039650/medium.jpg,Lechuza,Tyto alba,Обыкновенная сипуха,Aves,20445
70144329,https://inaturalist-open-data.s3.amazonaws.com/photos/113974471/medium.jpg,Bioko Barn Owl,Tyto alba poensis,,Aves,482925
70190927,https://static.inaturalist.org/photos/114054397/medium.jpg,Australian Barn Owl,Tyto alba delicatula,,Aves,413550
70228925,https://inaturalist-open-data.s3.amazonaws.com/photos/114127258/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
70230267,https://inaturalist-open-data.s3.amazonaws.com/photos/114127301/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
70230315,https://inaturalist-open-data.s3.amazonaws.com/photos/114127435/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
70337454,https://inaturalist-open-data.s3.amazonaws.com/photos/114323331/medium.jpeg,Barbagianni,Tyto alba,Обыкновенная сипуха,Aves,20445
70443834,https://inaturalist-open-data.s3.amazonaws.com/photos/114523230/medium.jpg,Lechuza,Tyto alba,Обыкновенная сипуха,Aves,20445
70472073,https://static.inaturalist.org/photos/114573952/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
70611773,https://inaturalist-open-data.s3.amazonaws.com/photos/114825253/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
70742138,https://static.inaturalist.org/photos/115058539/medium.jpeg,Bioko Barn Owl,Tyto alba poensis,,Aves,482925
70980794,https://static.inaturalist.org/photos/115488049/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
70982980,https://inaturalist-open-data.s3.amazonaws.com/photos/115491921/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
71042321,https://static.inaturalist.org/photos/115599115/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
71077051,https://inaturalist-open-data.s3.amazonaws.com/photos/115661571/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
71390520,https://inaturalist-open-data.s3.amazonaws.com/photos/116226077/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
71431176,https://inaturalist-open-data.s3.amazonaws.com/photos/116298245/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
71558886,https://static.inaturalist.org/photos/116523660/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
71833194,https://static.inaturalist.org/photos/117015127/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
71928084,https://inaturalist-open-data.s3.amazonaws.com/photos/117186371/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
72052715,https://inaturalist-open-data.s3.amazonaws.com/photos/117409843/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
72060375,https://static.inaturalist.org/photos/117423673/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
72575651,https://static.inaturalist.org/photos/118351259/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
73050865,https://static.inaturalist.org/photos/119211048/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
73190019,https://inaturalist-open-data.s3.amazonaws.com/photos/119463060/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
73343675,https://inaturalist-open-data.s3.amazonaws.com/photos/119724457/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
73591379,https://inaturalist-open-data.s3.amazonaws.com/photos/120159227/medium.jpg,Lechuza de Campanario,Tyto alba,Обыкновенная сипуха,Aves,20445
73595752,https://static.inaturalist.org/photos/120172573/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
73953296,https://inaturalist-open-data.s3.amazonaws.com/photos/120809408/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
73972963,https://inaturalist-open-data.s3.amazonaws.com/photos/120842848/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
74236958,https://static.inaturalist.org/photos/121309463/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
74466539,https://inaturalist-open-data.s3.amazonaws.com/photos/121704210/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
74742967,https://inaturalist-open-data.s3.amazonaws.com/photos/122196470/medium.jpeg,Galápagos Barn Owl,Tyto alba punctatissima,,Aves,482918
74776744,https://inaturalist-open-data.s3.amazonaws.com/photos/122255869/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
74871121,https://inaturalist-open-data.s3.amazonaws.com/photos/122476920/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
75173118,https://inaturalist-open-data.s3.amazonaws.com/photos/122948208/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
75575947,https://inaturalist-open-data.s3.amazonaws.com/photos/123661817/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
75894510,https://inaturalist-open-data.s3.amazonaws.com/photos/124176987/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
76142163,https://inaturalist-open-data.s3.amazonaws.com/photos/124570248/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
76611033,https://inaturalist-open-data.s3.amazonaws.com/photos/125307039/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
76841885,https://static.inaturalist.org/photos/125677139/medium.jpg,Lechuza de campanario,Tyto alba,Обыкновенная сипуха,Aves,20445
77006210,https://inaturalist-open-data.s3.amazonaws.com/photos/125929374/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
77541839,https://inaturalist-open-data.s3.amazonaws.com/photos/126822898/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
77589187,https://static.inaturalist.org/photos/126904781/medium.jpg,Lechuza de campanario,Tyto alba,Обыкновенная сипуха,Aves,20445
78113230,https://inaturalist-open-data.s3.amazonaws.com/photos/127794076/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
78125060,https://inaturalist-open-data.s3.amazonaws.com/photos/127813770/medium.jpeg,Effraie des Clochers,Tyto alba,Обыкновенная сипуха,Aves,20445
78321257,https://inaturalist-open-data.s3.amazonaws.com/photos/128163305/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
78837123,https://inaturalist-open-data.s3.amazonaws.com/photos/129065916/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
78889606,https://inaturalist-open-data.s3.amazonaws.com/photos/129155901/medium.jpeg,Lechuza de campanario,Tyto alba,Обыкновенная сипуха,Aves,20445
78938416,https://inaturalist-open-data.s3.amazonaws.com/photos/129242377/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
79020333,https://static.inaturalist.org/photos/129383042/medium.jpeg,Lechuza de campanario,Tyto alba,Обыкновенная сипуха,Aves,20445
79089591,https://inaturalist-open-data.s3.amazonaws.com/photos/129503959/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
79277240,https://inaturalist-open-data.s3.amazonaws.com/photos/129837397/medium.jpg,São Tomé Barn Owl,Tyto alba thomensis,,Aves,482926
79283241,https://inaturalist-open-data.s3.amazonaws.com/photos/129847665/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
79658737,https://inaturalist-open-data.s3.amazonaws.com/photos/130491203/medium.png,Lechuza de campanario,Tyto alba,Обыкновенная сипуха,Aves,20445
79668426,https://static.inaturalist.org/photos/130508172/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
79710172,https://static.inaturalist.org/photos/130579895/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
80038342,https://inaturalist-open-data.s3.amazonaws.com/photos/131143712/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
80094615,https://inaturalist-open-data.s3.amazonaws.com/photos/131245143/medium.jpg,Lechuza de campanario,Tyto alba,Обыкновенная сипуха,Aves,20445
80150234,https://inaturalist-open-data.s3.amazonaws.com/photos/131341128/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
80436425,https://inaturalist-open-data.s3.amazonaws.com/photos/131834413/medium.jpg,Lechuza de campanario,Tyto alba,Обыкновенная сипуха,Aves,20445
80436537,https://inaturalist-open-data.s3.amazonaws.com/photos/131834716/medium.jpg,Lechuza de campanario,Tyto alba,Обыкновенная сипуха,Aves,20445
80436583,https://inaturalist-open-data.s3.amazonaws.com/photos/131835241/medium.jpg,Lechuza de campanario,Tyto alba,Обыкновенная сипуха,Aves,20445
80484444,https://inaturalist-open-data.s3.amazonaws.com/photos/131916915/medium.jpeg,Bioko Barn Owl,Tyto alba poensis,,Aves,482925
80505105,https://inaturalist-open-data.s3.amazonaws.com/photos/131954164/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
80514785,https://inaturalist-open-data.s3.amazonaws.com/photos/131971097/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
80563551,https://inaturalist-open-data.s3.amazonaws.com/photos/132059014/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
80890755,https://inaturalist-open-data.s3.amazonaws.com/photos/132618114/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
81017328,https://inaturalist-open-data.s3.amazonaws.com/photos/132841454/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
81046126,https://inaturalist-open-data.s3.amazonaws.com/photos/132890683/medium.jpeg,Lechuza de campanario,Tyto alba,Обыкновенная сипуха,Aves,20445
81066509,https://inaturalist-open-data.s3.amazonaws.com/photos/132923228/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
81290530,https://static.inaturalist.org/photos/133322803/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
81884715,https://inaturalist-open-data.s3.amazonaws.com/photos/134338564/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
82378357,https://inaturalist-open-data.s3.amazonaws.com/photos/135197793/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
82384461,https://inaturalist-open-data.s3.amazonaws.com/photos/135209640/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
82721535,https://inaturalist-open-data.s3.amazonaws.com/photos/135783532/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
82802123,https://inaturalist-open-data.s3.amazonaws.com/photos/136053859/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
82854596,https://inaturalist-open-data.s3.amazonaws.com/photos/136025229/medium.jpg,Tyto alba,Tyto alba,Обыкновенная сипуха,Aves,20445
83070452,https://inaturalist-open-data.s3.amazonaws.com/photos/136397171/medium.jpeg,Hellmayr’s Barn Owl,Tyto alba hellmayri,,Aves,482912
83638355,https://inaturalist-open-data.s3.amazonaws.com/photos/137382319/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
83905416,https://inaturalist-open-data.s3.amazonaws.com/photos/137846644/medium.jpg,Lechuza de campanario,Tyto alba,Обыкновенная сипуха,Aves,20445
84081596,https://static.inaturalist.org/photos/138156761/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
84148034,https://inaturalist-open-data.s3.amazonaws.com/photos/138274481/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
84158351,https://inaturalist-open-data.s3.amazonaws.com/photos/138293253/medium.jpeg,Bioko Barn Owl,Tyto alba poensis,,Aves,482925
84280903,https://inaturalist-open-data.s3.amazonaws.com/photos/138507548/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
84593372,https://inaturalist-open-data.s3.amazonaws.com/photos/139049511/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
84992805,https://inaturalist-open-data.s3.amazonaws.com/photos/139764448/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
85258744,https://inaturalist-open-data.s3.amazonaws.com/photos/140248188/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
85522190,https://inaturalist-open-data.s3.amazonaws.com/photos/140722561/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
85725372,https://inaturalist-open-data.s3.amazonaws.com/photos/141097172/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
85971356,https://inaturalist-open-data.s3.amazonaws.com/photos/141546888/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
86038440,https://inaturalist-open-data.s3.amazonaws.com/photos/141668449/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
86668931,https://inaturalist-open-data.s3.amazonaws.com/photos/142816252/medium.jpg,North American Barn Owl,Tyto alba pratincola,,Aves,465850
86944651,https://inaturalist-open-data.s3.amazonaws.com/photos/143320152/medium.jpeg,Effraie des Clochers,Tyto alba,Обыкновенная сипуха,Aves,20445
87190484,https://inaturalist-open-data.s3.amazonaws.com/photos/143704294/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
88320241,https://inaturalist-open-data.s3.amazonaws.com/photos/145706996/medium.jpeg,North American Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
88361704,https://static.inaturalist.org/photos/145782594/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
89017315,https://inaturalist-open-data.s3.amazonaws.com/photos/146951882/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
89040993,https://static.inaturalist.org/photos/146994383/medium.jpg,Canary Islands Barn Owl,Tyto alba gracilirostris,,Aves,482924
89048990,https://inaturalist-open-data.s3.amazonaws.com/photos/147007953/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
89223591,https://inaturalist-open-data.s3.amazonaws.com/photos/147317564/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
89422427,https://inaturalist-open-data.s3.amazonaws.com/photos/147665837/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
89881929,https://inaturalist-open-data.s3.amazonaws.com/photos/148476703/medium.jpg,Tyto alba alba,Tyto alba alba,,Aves,482919
90498559,https://inaturalist-open-data.s3.amazonaws.com/photos/149579208/medium.jpg,Lechuza de campanario,Tyto alba,Обыкновенная сипуха,Aves,20445
90643494,https://static.inaturalist.org/photos/149874436/medium.jpeg,Bioko Barn Owl,Tyto alba poensis,,Aves,482925
90727861,https://inaturalist-open-data.s3.amazonaws.com/photos/149975018/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
90769011,https://inaturalist-open-data.s3.amazonaws.com/photos/150044896/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
90858555,https://inaturalist-open-data.s3.amazonaws.com/photos/150206483/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
90869620,https://inaturalist-open-data.s3.amazonaws.com/photos/150226938/medium.jpg,Lechuza de campanario,Tyto alba,Обыкновенная сипуха,Aves,20445
91043987,https://static.inaturalist.org/photos/150535982/medium.jpeg,tornipöllö,Tyto alba,Обыкновенная сипуха,Aves,20445
91380897,https://inaturalist-open-data.s3.amazonaws.com/photos/151136349/medium.jpg,Bioko Barn Owl,Tyto alba poensis,,Aves,482925
91684175,https://static.inaturalist.org/photos/151690852/medium.jpeg,Lechuza de campanario,Tyto alba,Обыкновенная сипуха,Aves,20445
91944500,https://static.inaturalist.org/photos/152164416/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
92299570,https://static.inaturalist.org/photos/152806708/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
92323872,https://static.inaturalist.org/photos/152853993/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
92389491,https://static.inaturalist.org/photos/152968588/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
92760448,https://inaturalist-open-data.s3.amazonaws.com/photos/153642957/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
93130211,https://static.inaturalist.org/photos/154311737/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
93205145,https://inaturalist-open-data.s3.amazonaws.com/photos/154443620/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
93207428,https://static.inaturalist.org/photos/154448263/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
93438615,https://static.inaturalist.org/photos/154868151/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
93495292,https://static.inaturalist.org/photos/154967025/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
93905715,https://inaturalist-open-data.s3.amazonaws.com/photos/155700972/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
94436501,https://inaturalist-open-data.s3.amazonaws.com/photos/156651923/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
94646772,https://inaturalist-open-data.s3.amazonaws.com/photos/157027621/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
94659507,https://inaturalist-open-data.s3.amazonaws.com/photos/157051775/medium.jpeg,Australian Barn Owl,Tyto alba delicatula,,Aves,413550
94861234,https://inaturalist-open-data.s3.amazonaws.com/photos/157404945/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
95112488,https://inaturalist-open-data.s3.amazonaws.com/photos/157862125/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
95869613,https://static.inaturalist.org/photos/159206696/medium.jpeg,Bioko Barn Owl,Tyto alba poensis,,Aves,482925
96655613,https://inaturalist-open-data.s3.amazonaws.com/photos/160607566/medium.jpg,Tyto alba tuidara,Tyto alba tuidara,,Aves,482913
97075763,https://static.inaturalist.org/photos/161366915/medium.jpeg,Lechuza de campanario,Tyto alba,Обыкновенная сипуха,Aves,20445
97188066,https://static.inaturalist.org/photos/161579479/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
97944886,https://static.inaturalist.org/photos/162975880/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
97945816,https://inaturalist-open-data.s3.amazonaws.com/photos/162975525/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
98040069,https://static.inaturalist.org/photos/163145744/medium.jpeg,Lechuza de campanario,Tyto alba,Обыкновенная сипуха,Aves,20445
98099956,https://static.inaturalist.org/photos/163264727/medium.jpg,North American Barn Owl,Tyto alba pratincola,,Aves,465850
98198167,https://inaturalist-open-data.s3.amazonaws.com/photos/163444998/medium.jpg,Lechuza de campanario,Tyto alba,Обыкновенная сипуха,Aves,20445
98535651,https://inaturalist-open-data.s3.amazonaws.com/photos/164075009/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
98590104,https://inaturalist-open-data.s3.amazonaws.com/photos/164593121/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
98739637,https://inaturalist-open-data.s3.amazonaws.com/photos/164463114/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
98811449,https://static.inaturalist.org/photos/164595701/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
98972216,https://inaturalist-open-data.s3.amazonaws.com/photos/164898232/medium.jpeg,Suindara,Tyto alba tuidara,,Aves,482913
99398958,https://inaturalist-open-data.s3.amazonaws.com/photos/165686481/medium.jpeg,Lechuza de campanario,Tyto alba,Обыкновенная сипуха,Aves,20445
99648418,https://inaturalist-open-data.s3.amazonaws.com/photos/166160227/medium.jpeg,North American Barn Owl,Tyto alba pratincola,,Aves,465850
99852385,https://inaturalist-open-data.s3.amazonaws.com/photos/166546963/medium.jpeg,North American Barn Owl,Tyto alba pratincola,,Aves,465850
99956878,https://inaturalist-open-data.s3.amazonaws.com/photos/166750607/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
100230848,https://inaturalist-open-data.s3.amazonaws.com/photos/167256625/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
100378044,https://static.inaturalist.org/photos/167521748/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
100621036,https://static.inaturalist.org/photos/167963820/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
100839196,https://inaturalist-open-data.s3.amazonaws.com/photos/168343813/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
101037754,https://inaturalist-open-data.s3.amazonaws.com/photos/168696231/medium.jpeg,Barbagianni,Tyto alba,Обыкновенная сипуха,Aves,20445
101194091,https://static.inaturalist.org/photos/168971509/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
101321789,https://inaturalist-open-data.s3.amazonaws.com/photos/169207110/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
101418440,https://inaturalist-open-data.s3.amazonaws.com/photos/169374894/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
101839342,https://inaturalist-open-data.s3.amazonaws.com/photos/170122663/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
101991292,https://inaturalist-open-data.s3.amazonaws.com/photos/170406670/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
102084664,https://inaturalist-open-data.s3.amazonaws.com/photos/170582810/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
102121908,https://inaturalist-open-data.s3.amazonaws.com/photos/170649830/medium.jpeg,Austral Barn Owl,Tyto alba tuidara,,Aves,482913
102244722,https://static.inaturalist.org/photos/170872799/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
102341767,https://static.inaturalist.org/photos/171052387/medium.jpg,Lechuza,Tyto alba tuidara,,Aves,482913
102363651,https://inaturalist-open-data.s3.amazonaws.com/photos/171094250/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
102651227,https://inaturalist-open-data.s3.amazonaws.com/photos/171643122/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
102671369,https://inaturalist-open-data.s3.amazonaws.com/photos/171947870/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
102824516,https://inaturalist-open-data.s3.amazonaws.com/photos/171966631/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
102916643,https://inaturalist-open-data.s3.amazonaws.com/photos/172139213/medium.jpeg,Bioko Barn Owl,Tyto alba poensis,,Aves,482925
102917004,https://inaturalist-open-data.s3.amazonaws.com/photos/172139858/medium.jpeg,Bioko Barn Owl,Tyto alba poensis,,Aves,482925
103263797,https://static.inaturalist.org/photos/172785218/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
103264409,https://inaturalist-open-data.s3.amazonaws.com/photos/172786260/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
103426656,https://inaturalist-open-data.s3.amazonaws.com/photos/173095088/medium.jpg,Bioko Barn Owl,Tyto alba poensis,,Aves,482925
103448989,https://inaturalist-open-data.s3.amazonaws.com/photos/173138240/medium.jpeg,Lechuza,Tyto alba tuidara,,Aves,482913
103487807,https://inaturalist-open-data.s3.amazonaws.com/photos/173213305/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
103585865,https://static.inaturalist.org/photos/173403918/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
103712495,https://inaturalist-open-data.s3.amazonaws.com/photos/173642994/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
103727740,https://static.inaturalist.org/photos/173671881/medium.jpeg,Lechuza de campanario,Tyto alba,Обыкновенная сипуха,Aves,20445
103768633,https://inaturalist-open-data.s3.amazonaws.com/photos/173753108/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
104073760,https://inaturalist-open-data.s3.amazonaws.com/photos/174338362/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
104298557,https://inaturalist-open-data.s3.amazonaws.com/photos/174731586/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
104300296,https://inaturalist-open-data.s3.amazonaws.com/photos/174737078/medium.jpg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
104372585,https://inaturalist-open-data.s3.amazonaws.com/photos/174752588/medium.jpeg,Barn Owl,Tyto alba,Обыкновенная сипуха,Aves,20445
104387096,https://inaturalist-open-data.s3.amazonaws.com/photos/174899501/medium.jpeg,North American Barn Owl,Tyto alba pratincola,,Aves,465850
104401970,https://inaturalist-open-data.s3.amazonaws.com/photos/174928324/medium.jpg,Barbagianni,Tyto alba,Обыкновенная сипуха,Aves,20445
